marka,model,yil,yakit_turu,arac_tipi,karbon_emisyon
Opel,Insignia,2013,Benzin,Hatchback,134
Opel,Insignia,2013,Benzin,SUV,138
Opel,Insignia,2013,Benzin,Ticari,146
Opel,Insignia,2013,Benzin,Coupe,133
Opel,Insignia,2013,Dizel,Sedan,120
Opel,Insignia,2013,Dizel,Hatchback,123
Opel,Insignia,2013,Dizel,SUV,125
Opel,Insignia,2013,Dizel,Ticari,122
Opel,Insignia,2013,Dizel,Coupe,116
Opel,Insignia,2013,LPG,Sedan,119
Opel,Insignia,2013,LPG,Hatchback,123
Opel,Insignia,2013,LPG,SUV,126
Opel,Insignia,2013,LPG,Ticari,125
Opel,Insignia,2013,LPG,Coupe,124
Opel,Insignia,2013,Hibrit,Sedan,83
Opel,Insignia,2013,Hibrit,Hatchback,82
Opel,Insignia,2013,Hibrit,SUV,83
Opel,Insignia,2013,Hibrit,Ticari,73
Opel,Insignia,2013,Hibrit,Coupe,84
Opel,Insignia,2013,Elektrik,Sedan,0
Opel,Insignia,2013,Elektrik,Hatchback,0
Opel,Insignia,2013,Elektrik,SUV,0
Opel,Insignia,2013,Elektrik,Ticari,0
Opel,Insignia,2013,Elektrik,Coupe,0
Opel,Insignia,2014,Benzin,Sedan,137
Opel,Insignia,2014,Benzin,Hatchback,138
Opel,Insignia,2014,Benzin,SUV,151
Opel,Insignia,2014,Benzin,Ticari,141
Opel,Insignia,2014,Benzin,Coupe,153
Opel,Insignia,2014,Dizel,Sedan,129
Opel,Insignia,2014,Dizel,Hatchback,122
Opel,Insignia,2014,Dizel,SUV,117
Opel,Insignia,2014,Dizel,Ticari,126
Opel,Insignia,2014,Dizel,Coupe,112
Opel,Insignia,2014,LPG,Sedan,136
Opel,Insignia,2014,LPG,Hatchback,137
Opel,Insignia,2014,LPG,SUV,135
Opel,Insignia,2014,LPG,Ticari,136
Opel,Insignia,2014,LPG,Coupe,133
Opel,Insignia,2014,Hibrit,Sedan,70
Opel,Insignia,2014,Hibrit,Hatchback,72
Opel,Insignia,2014,Hibrit,SUV,86
Opel,Insignia,2014,Hibrit,Ticari,84
Opel,Insignia,2014,Hibrit,Coupe,87
Opel,Insignia,2014,Elektrik,Sedan,0
Opel,Insignia,2014,Elektrik,Hatchback,0
Opel,Insignia,2014,Elektrik,SUV,0
Opel,Insignia,2014,Elektrik,Ticari,0
Opel,Insignia,2014,Elektrik,Coupe,0
Opel,Insignia,2015,Benzin,Sedan,140
Opel,Insignia,2015,Benzin,Hatchback,152
Opel,Insignia,2015,Benzin,SUV,154
Opel,Insignia,2015,Benzin,Ticari,146
Opel,Insignia,2015,Benzin,Coupe,143
Opel,Insignia,2015,Dizel,Sedan,118
Opel,Insignia,2015,Dizel,Hatchback,122
Opel,Insignia,2015,Dizel,SUV,122
Opel,Insignia,2015,Dizel,Ticari,119
Opel,Insignia,2015,Dizel,Coupe,125
Opel,Insignia,2015,LPG,Sedan,129
Opel,Insignia,2015,LPG,Hatchback,122
Opel,Insignia,2015,LPG,SUV,124
Opel,Insignia,2015,LPG,Ticari,131
Opel,Insignia,2015,LPG,Coupe,134
Opel,Insignia,2015,Hibrit,Sedan,74
Opel,Insignia,2015,Hibrit,Hatchback,83
Opel,Insignia,2015,Hibrit,SUV,80
Opel,Insignia,2015,Hibrit,Ticari,78
Opel,Insignia,2015,Hibrit,Coupe,76
Opel,Insignia,2015,Elektrik,Sedan,0
Opel,Insignia,2015,Elektrik,Hatchback,0
Opel,Insignia,2015,Elektrik,SUV,0
Opel,Insignia,2015,Elektrik,Ticari,0
Opel,Insignia,2015,Elektrik,Coupe,0
Opel,Insignia,2016,Benzin,Sedan,151
Opel,Insignia,2016,Benzin,Hatchback,138
Opel,Insignia,2016,Benzin,SUV,152
Opel,Insignia,2016,Benzin,Ticari,148
Opel,Insignia,2016,Benzin,Coupe,154
Opel,Insignia,2016,Dizel,Sedan,124
Opel,Insignia,2016,Dizel,Hatchback,122
Opel,Insignia,2016,Dizel,SUV,127
Opel,Insignia,2016,Dizel,Ticari,128
Opel,Insignia,2016,Dizel,Coupe,122
Opel,Insignia,2016,LPG,Sedan,128
Opel,Insignia,2016,LPG,Hatchback,138
Opel,Insignia,2016,LPG,SUV,135
Opel,Insignia,2016,LPG,Ticari,127
Opel,Insignia,2016,LPG,Coupe,139
Opel,Insignia,2016,Hibrit,Sedan,87
Opel,Insignia,2016,Hibrit,Hatchback,88
Opel,Insignia,2016,Hibrit,SUV,90
Opel,Insignia,2016,Hibrit,Ticari,75
Opel,Insignia,2016,Hibrit,Coupe,80
Opel,Insignia,2016,Elektrik,Sedan,0
Opel,Insignia,2016,Elektrik,Hatchback,0
Opel,Insignia,2016,Elektrik,SUV,0
Opel,Insignia,2016,Elektrik,Ticari,0
Opel,Insignia,2016,Elektrik,Coupe,0
Opel,Insignia,2017,Benzin,Sedan,158
Opel,Insignia,2017,Benzin,Hatchback,141
Opel,Insignia,2017,Benzin,SUV,147
Opel,Insignia,2017,Benzin,Ticari,142
Opel,Insignia,2017,Benzin,Coupe,148
Opel,Insignia,2017,Dizel,Sedan,126
Opel,Insignia,2017,Dizel,Hatchback,127
Opel,Insignia,2017,Dizel,SUV,126
Opel,Insignia,2017,Dizel,Ticari,123
Opel,Insignia,2017,Dizel,Coupe,115
Opel,Insignia,2017,LPG,Sedan,140
Opel,Insignia,2017,LPG,Hatchback,140
Opel,Insignia,2017,LPG,SUV,128
Opel,Insignia,2017,LPG,Ticari,137
Opel,Insignia,2017,LPG,Coupe,140
Opel,Insignia,2017,Hibrit,Sedan,75
Opel,Insignia,2017,Hibrit,Hatchback,89
Opel,Insignia,2017,Hibrit,SUV,80
Opel,Insignia,2017,Hibrit,Ticari,76
Opel,Insignia,2017,Hibrit,Coupe,88
Opel,Insignia,2017,Elektrik,Sedan,0
Opel,Insignia,2017,Elektrik,Hatchback,0
Opel,Insignia,2017,Elektrik,SUV,0
Opel,Insignia,2017,Elektrik,Ticari,0
Opel,Insignia,2017,Elektrik,Coupe,0
Opel,Insignia,2018,Benzin,Sedan,153
Opel,Insignia,2018,Benzin,Hatchback,160
Opel,Insignia,2018,Benzin,SUV,143
Opel,Insignia,2018,Benzin,Ticari,142
Opel,Insignia,2018,Benzin,Coupe,144
Opel,Insignia,2018,Dizel,Sedan,120
Opel,Insignia,2018,Dizel,Hatchback,120
Opel,Insignia,2018,Dizel,SUV,129
Opel,Insignia,2018,Dizel,Ticari,120
Opel,Insignia,2018,Dizel,Coupe,134
Opel,Insignia,2018,LPG,Sedan,134
Opel,Insignia,2018,LPG,Hatchback,144
Opel,Insignia,2018,LPG,SUV,131
Opel,Insignia,2018,LPG,Ticari,130
Opel,Insignia,2018,LPG,Coupe,145
Opel,Insignia,2018,Hibrit,Sedan,77
Opel,Insignia,2018,Hibrit,Hatchback,85
Opel,Insignia,2018,Hibrit,SUV,88
Opel,Insignia,2018,Hibrit,Ticari,89
Opel,Insignia,2018,Hibrit,Coupe,94
Opel,Insignia,2018,Elektrik,Sedan,0
Opel,Insignia,2018,Elektrik,Hatchback,0
Opel,Insignia,2018,Elektrik,SUV,0
Opel,Insignia,2018,Elektrik,Ticari,0
Opel,Insignia,2018,Elektrik,Coupe,0
Opel,Insignia,2019,Benzin,Sedan,153
Opel,Insignia,2019,Benzin,Hatchback,148
Opel,Insignia,2019,Benzin,SUV,161
Opel,Insignia,2019,Benzin,Ticari,156
Opel,Insignia,2019,Benzin,Coupe,157
Opel,Insignia,2019,Dizel,Sedan,137
Opel,Insignia,2019,Dizel,Hatchback,134
Opel,Insignia,2019,Dizel,SUV,133
Opel,Insignia,2019,Dizel,Ticari,121
Opel,Insignia,2019,Dizel,Coupe,133
Opel,Insignia,2019,LPG,Sedan,143
Opel,Insignia,2019,LPG,Hatchback,142
Opel,Insignia,2019,LPG,SUV,146
Opel,Insignia,2019,LPG,Ticari,138
Opel,Insignia,2019,LPG,Coupe,143
Opel,Insignia,2019,Hibrit,Sedan,79
Opel,Insignia,2019,Hibrit,Hatchback,96
Opel,Insignia,2019,Hibrit,SUV,85
Opel,Insignia,2019,Hibrit,Ticari,85
Opel,Insignia,2019,Hibrit,Coupe,94
Opel,Insignia,2019,Elektrik,Sedan,0
Opel,Insignia,2019,Elektrik,Hatchback,0
Opel,Insignia,2019,Elektrik,SUV,0
Opel,Insignia,2019,Elektrik,Ticari,0
Opel,Insignia,2019,Elektrik,Coupe,0
Opel,Insignia,2020,Benzin,Sedan,159
Opel,Insignia,2020,Benzin,Hatchback,157
Opel,Insignia,2020,Benzin,SUV,155
Opel,Insignia,2020,Benzin,Ticari,161
Opel,Insignia,2020,Benzin,Coupe,160
Opel,Insignia,2020,Dizel,Sedan,127
Opel,Insignia,2020,Dizel,Hatchback,122
Opel,Insignia,2020,Dizel,SUV,123
Opel,Insignia,2020,Dizel,Ticari,126
Opel,Insignia,2020,Dizel,Coupe,133
Opel,Insignia,2020,LPG,Sedan,139
Opel,Insignia,2020,LPG,Hatchback,129
Opel,Insignia,2020,LPG,SUV,135
Opel,Insignia,2020,LPG,Ticari,132
Opel,Insignia,2020,LPG,Coupe,146
Opel,Insignia,2020,Hibrit,Sedan,91
Opel,Insignia,2020,Hibrit,Hatchback,96
Opel,Insignia,2020,Hibrit,SUV,81
Opel,Insignia,2020,Hibrit,Ticari,83
Opel,Insignia,2020,Hibrit,Coupe,89
Opel,Insignia,2020,Elektrik,Sedan,0
Opel,Insignia,2020,Elektrik,Hatchback,0
Opel,Insignia,2020,Elektrik,SUV,0
Opel,Insignia,2020,Elektrik,Ticari,0
Opel,Insignia,2020,Elektrik,Coupe,0
Opel,Insignia,2021,Benzin,Sedan,145
Opel,Insignia,2021,Benzin,Hatchback,162
Opel,Insignia,2021,Benzin,SUV,152
Opel,Insignia,2021,Benzin,Ticari,150
Opel,Insignia,2021,Benzin,Coupe,155
Opel,Insignia,2021,Dizel,Sedan,121
Opel,Insignia,2021,Dizel,Hatchback,124
Opel,Insignia,2021,Dizel,SUV,133
Opel,Insignia,2021,Dizel,Ticari,126
Opel,Insignia,2021,Dizel,Coupe,126
Opel,Insignia,2021,LPG,Sedan,137
Opel,Insignia,2021,LPG,Hatchback,134
Opel,Insignia,2021,LPG,SUV,145
Opel,Insignia,2021,LPG,Ticari,143
Opel,Insignia,2021,LPG,Coupe,135
Opel,Insignia,2021,Hibrit,Sedan,88
Opel,Insignia,2021,Hibrit,Hatchback,95
Opel,Insignia,2021,Hibrit,SUV,94
Opel,Insignia,2021,Hibrit,Ticari,81
Opel,Insignia,2021,Hibrit,Coupe,90
Opel,Insignia,2021,Elektrik,Sedan,0
Opel,Insignia,2021,Elektrik,Hatchback,0
Opel,Insignia,2021,Elektrik,SUV,0
Opel,Insignia,2021,Elektrik,Ticari,0
Opel,Insignia,2021,Elektrik,Coupe,5
Opel,Insignia,2022,Benzin,Sedan,150
Opel,Insignia,2022,Benzin,Hatchback,152
Opel,Insignia,2022,Benzin,SUV,150
Opel,Insignia,2022,Benzin,Ticari,156
Opel,Insignia,2022,Benzin,Coupe,150
Opel,Insignia,2022,Dizel,Sedan,136
Opel,Insignia,2022,Dizel,Hatchback,139
Opel,Insignia,2022,Dizel,SUV,137
Opel,Insignia,2022,Dizel,Ticari,132
Opel,Insignia,2022,Dizel,Coupe,134
Opel,Insignia,2022,LPG,Sedan,143
Opel,Insignia,2022,LPG,Hatchback,142
Opel,Insignia,2022,LPG,SUV,141
Opel,Insignia,2022,LPG,Ticari,136
Opel,Insignia,2022,LPG,Coupe,135
Opel,Insignia,2022,Hibrit,Sedan,87
Opel,Insignia,2022,Hibrit,Hatchback,90
Opel,Insignia,2022,Hibrit,SUV,85
Opel,Insignia,2022,Hibrit,Ticari,101
Opel,Insignia,2022,Hibrit,Coupe,93
Opel,Insignia,2022,Elektrik,Sedan,2
Opel,Insignia,2022,Elektrik,Hatchback,0
Opel,Insignia,2022,Elektrik,SUV,0
Opel,Insignia,2022,Elektrik,Ticari,0
Opel,Insignia,2022,Elektrik,Coupe,2
Opel,Insignia,2023,Benzin,Sedan,155
Opel,Insignia,2023,Benzin,Hatchback,151
Opel,Insignia,2023,Benzin,SUV,156
Opel,Insignia,2023,Benzin,Ticari,166
Opel,Insignia,2023,Benzin,Coupe,166
Opel,Insignia,2023,Dizel,Sedan,141
Opel,Insignia,2023,Dizel,Hatchback,140
Opel,Insignia,2023,Dizel,SUV,128
Opel,Insignia,2023,Dizel,Ticari,135
Opel,Insignia,2023,Dizel,Coupe,131
Opel,Insignia,2023,LPG,Sedan,141
Opel,Insignia,2023,LPG,Hatchback,142
Opel,Insignia,2023,LPG,SUV,134
Opel,Insignia,2023,LPG,Ticari,134
Opel,Insignia,2023,LPG,Coupe,144
Opel,Insignia,2023,Hibrit,Sedan,95
Opel,Insignia,2023,Hibrit,Hatchback,98
Opel,Insignia,2023,Hibrit,SUV,86
Opel,Insignia,2023,Hibrit,Ticari,99
Opel,Insignia,2023,Hibrit,Coupe,91
Opel,Insignia,2023,Elektrik,Sedan,0
Opel,Insignia,2023,Elektrik,Hatchback,0
Opel,Insignia,2023,Elektrik,SUV,0
Opel,Insignia,2023,Elektrik,Ticari,6
Opel,Insignia,2023,Elektrik,Coupe,5
Opel,Insignia,2024,Benzin,Sedan,166
Opel,Insignia,2024,Benzin,Hatchback,163
Opel,Insignia,2024,Benzin,SUV,161
Opel,Insignia,2024,Benzin,Ticari,150
Opel,Insignia,2024,Benzin,Coupe,164
Opel,Insignia,2024,Dizel,Sedan,133
Opel,Insignia,2024,Dizel,Hatchback,128
Opel,Insignia,2024,Dizel,SUV,134
Opel,Insignia,2024,Dizel,Ticari,131
Opel,Insignia,2024,Dizel,Coupe,136
Opel,Insignia,2024,LPG,Sedan,144
Opel,Insignia,2024,LPG,Hatchback,150
Opel,Insignia,2024,LPG,SUV,147
Opel,Insignia,2024,LPG,Ticari,150
Opel,Insignia,2024,LPG,Coupe,150
Opel,Insignia,2024,Hibrit,Sedan,87
Opel,Insignia,2024,Hibrit,Hatchback,102
Opel,Insignia,2024,Hibrit,SUV,88
Opel,Insignia,2024,Hibrit,Ticari,92
Opel,Insignia,2024,Hibrit,Coupe,96
Opel,Insignia,2024,Elektrik,Sedan,5
Opel,Insignia,2024,Elektrik,Hatchback,0
Opel,Insignia,2024,Elektrik,SUV,0
Opel,Insignia,2024,Elektrik,Ticari,0
Opel,Insignia,2024,Elektrik,Coupe,0
Opel,Mokka,2005,Benzin,Sedan,122
Opel,Mokka,2005,Benzin,Hatchback,123
Opel,Mokka,2005,Benzin,SUV,129
Opel,Mokka,2005,Benzin,Ticari,133
Opel,Mokka,2005,Benzin,Coupe,135
Opel,Mokka,2005,Dizel,Sedan,106
Opel,Mokka,2005,Dizel,Hatchback,111
Opel,Mokka,2005,Dizel,SUV,102
Opel,Mokka,2005,Dizel,Ticari,111
Opel,Mokka,2005,Dizel,Coupe,101
Opel,Mokka,2005,LPG,Sedan,106
Opel,Mokka,2005,LPG,Hatchback,121
Opel,Mokka,2005,LPG,SUV,113
Opel,Mokka,2005,LPG,Ticari,109
Opel,Mokka,2005,LPG,Coupe,109
Opel,Mokka,2005,Hibrit,Sedan,75
Opel,Mokka,2005,Hibrit,Hatchback,60
Opel,Mokka,2005,Hibrit,SUV,70
Opel,Mokka,2005,Hibrit,Ticari,67
Opel,Mokka,2005,Hibrit,Coupe,67
Opel,Mokka,2005,Elektrik,Sedan,0
Opel,Mokka,2005,Elektrik,Hatchback,0
Opel,Mokka,2005,Elektrik,SUV,0
Opel,Mokka,2005,Elektrik,Ticari,0
Opel,Mokka,2005,Elektrik,Coupe,0
Opel,Mokka,2006,Benzin,Sedan,123
Opel,Mokka,2006,Benzin,Hatchback,135
Opel,Mokka,2006,Benzin,SUV,131
Opel,Mokka,2006,Benzin,Ticari,126
Opel,Mokka,2006,Benzin,Coupe,127
Opel,Mokka,2006,Dizel,Sedan,113
Opel,Mokka,2006,Dizel,Hatchback,108
Opel,Mokka,2006,Dizel,SUV,102
Opel,Mokka,2006,Dizel,Ticari,110
Opel,Mokka,2006,Dizel,Coupe,98
Opel,Mokka,2006,LPG,Sedan,123
Opel,Mokka,2006,LPG,Hatchback,113
Opel,Mokka,2006,LPG,SUV,115
Opel,Mokka,2006,LPG,Ticari,118
Opel,Mokka,2006,LPG,Coupe,110
Opel,Mokka,2006,Hibrit,Sedan,77
Opel,Mokka,2006,Hibrit,Hatchback,77
Opel,Mokka,2006,Hibrit,SUV,63
Opel,Mokka,2006,Hibrit,Ticari,59
Opel,Mokka,2006,Hibrit,Coupe,73
Opel,Mokka,2006,Elektrik,Sedan,0
Opel,Mokka,2006,Elektrik,Hatchback,0
Opel,Mokka,2006,Elektrik,SUV,0
Opel,Mokka,2006,Elektrik,Ticari,0
Opel,Mokka,2006,Elektrik,Coupe,0
Opel,Mokka,2007,Benzin,Sedan,128
Opel,Mokka,2007,Benzin,Hatchback,139
Opel,Mokka,2007,Benzin,SUV,127
Opel,Mokka,2007,Benzin,Ticari,141
Opel,Mokka,2007,Benzin,Coupe,137
Opel,Mokka,2007,Dizel,Sedan,100
Opel,Mokka,2007,Dizel,Hatchback,101
Opel,Mokka,2007,Dizel,SUV,104
Opel,Mokka,2007,Dizel,Ticari,117
Opel,Mokka,2007,Dizel,Coupe,106
Opel,Mokka,2007,LPG,Sedan,125
Opel,Mokka,2007,LPG,Hatchback,123
Opel,Mokka,2007,LPG,SUV,126
Opel,Mokka,2007,LPG,Ticari,121
Opel,Mokka,2007,LPG,Coupe,125
Opel,Mokka,2007,Hibrit,Sedan,59
Opel,Mokka,2007,Hibrit,Hatchback,77
Opel,Mokka,2007,Hibrit,SUV,77
Opel,Mokka,2007,Hibrit,Ticari,68
Opel,Mokka,2007,Hibrit,Coupe,63
Opel,Mokka,2007,Elektrik,Sedan,0
Opel,Mokka,2007,Elektrik,Hatchback,0
Opel,Mokka,2007,Elektrik,SUV,0
Opel,Mokka,2007,Elektrik,Ticari,0
Opel,Mokka,2007,Elektrik,Coupe,0
Opel,Mokka,2008,Benzin,Sedan,143
Opel,Mokka,2008,Benzin,Hatchback,126
Opel,Mokka,2008,Benzin,SUV,131
Opel,Mokka,2008,Benzin,Ticari,140
Opel,Mokka,2008,Benzin,Coupe,126
Opel,Mokka,2008,Dizel,Sedan,113
Opel,Mokka,2008,Dizel,Hatchback,103
Opel,Mokka,2008,Dizel,SUV,102
Opel,Mokka,2008,Dizel,Ticari,119
Opel,Mokka,2008,Dizel,Coupe,114
Opel,Mokka,2008,LPG,Sedan,116
Opel,Mokka,2008,LPG,Hatchback,130
Opel,Mokka,2008,LPG,SUV,119
Opel,Mokka,2008,LPG,Ticari,120
Opel,Mokka,2008,LPG,Coupe,125
Opel,Mokka,2008,Hibrit,Sedan,77
Opel,Mokka,2008,Hibrit,Hatchback,67
Opel,Mokka,2008,Hibrit,SUV,74
Opel,Mokka,2008,Hibrit,Ticari,73
Opel,Mokka,2008,Hibrit,Coupe,62
Opel,Mokka,2008,Elektrik,Sedan,0
Opel,Mokka,2008,Elektrik,Hatchback,0
Opel,Mokka,2008,Elektrik,SUV,0
Opel,Mokka,2008,Elektrik,Ticari,0
Opel,Mokka,2008,Elektrik,Coupe,0
Opel,Mokka,2009,Benzin,Sedan,145
Opel,Mokka,2009,Benzin,Hatchback,129
Opel,Mokka,2009,Benzin,SUV,146
Opel,Mokka,2009,Benzin,Ticari,127
Opel,Mokka,2009,Benzin,Coupe,139
Opel,Mokka,2009,Dizel,Sedan,102
Opel,Mokka,2009,Dizel,Hatchback,111
Opel,Mokka,2009,Dizel,SUV,106
Opel,Mokka,2009,Dizel,Ticari,102
Opel,Mokka,2009,Dizel,Coupe,118
Opel,Mokka,2009,LPG,Sedan,130
Opel,Mokka,2009,LPG,Hatchback,119
Opel,Mokka,2009,LPG,SUV,126
Opel,Mokka,2009,LPG,Ticari,124
Opel,Mokka,2009,LPG,Coupe,121
Opel,Mokka,2009,Hibrit,Sedan,73
Opel,Mokka,2009,Hibrit,Hatchback,76
Opel,Mokka,2009,Hibrit,SUV,82
Opel,Mokka,2009,Hibrit,Ticari,65
Opel,Mokka,2009,Hibrit,Coupe,77
Opel,Mokka,2009,Elektrik,Sedan,0
Opel,Mokka,2009,Elektrik,Hatchback,0
Opel,Mokka,2009,Elektrik,SUV,0
Opel,Mokka,2009,Elektrik,Ticari,0
Opel,Mokka,2009,Elektrik,Coupe,0
Opel,Mokka,2010,Benzin,Sedan,146
Opel,Mokka,2010,Benzin,Hatchback,141
Opel,Mokka,2010,Benzin,SUV,139
Opel,Mokka,2010,Benzin,Ticari,135
Opel,Mokka,2010,Benzin,Coupe,142
Opel,Mokka,2010,Dizel,Sedan,120
Opel,Mokka,2010,Dizel,Hatchback,108
Opel,Mokka,2010,Dizel,SUV,120
Opel,Mokka,2010,Dizel,Ticari,109
Opel,Mokka,2010,Dizel,Coupe,105
Opel,Mokka,2010,LPG,Sedan,115
Opel,Mokka,2010,LPG,Hatchback,120
Opel,Mokka,2010,LPG,SUV,124
Opel,Mokka,2010,LPG,Ticari,124
Opel,Mokka,2010,LPG,Coupe,123
Opel,Mokka,2010,Hibrit,Sedan,83
Opel,Mokka,2010,Hibrit,Hatchback,67
Opel,Mokka,2010,Hibrit,SUV,66
Opel,Mokka,2010,Hibrit,Ticari,71
Opel,Mokka,2010,Hibrit,Coupe,73
Opel,Mokka,2010,Elektrik,Sedan,0
Opel,Mokka,2010,Elektrik,Hatchback,0
Opel,Mokka,2010,Elektrik,SUV,0
Opel,Mokka,2010,Elektrik,Ticari,0
Opel,Mokka,2010,Elektrik,Coupe,0
Opel,Mokka,2011,Benzin,Sedan,131
Opel,Mokka,2011,Benzin,Hatchback,145
Opel,Mokka,2011,Benzin,SUV,139
Opel,Mokka,2011,Benzin,Ticari,144
Opel,Mokka,2011,Benzin,Coupe,149
Opel,Mokka,2011,Dizel,Sedan,112
Opel,Mokka,2011,Dizel,Hatchback,123
Opel,Mokka,2011,Dizel,SUV,117
Opel,Mokka,2011,Dizel,Ticari,113
Opel,Mokka,2011,Dizel,Coupe,108
Opel,Mokka,2011,LPG,Sedan,134
Opel,Mokka,2011,LPG,Hatchback,127
Opel,Mokka,2011,LPG,SUV,118
Opel,Mokka,2011,LPG,Ticari,121
Opel,Mokka,2011,LPG,Coupe,133
Opel,Mokka,2011,Hibrit,Sedan,80
Opel,Mokka,2011,Hibrit,Hatchback,66
Opel,Mokka,2011,Hibrit,SUV,83
Opel,Mokka,2011,Hibrit,Ticari,84
Opel,Mokka,2011,Hibrit,Coupe,72
Opel,Mokka,2011,Elektrik,Sedan,0
Opel,Mokka,2011,Elektrik,Hatchback,0
Opel,Mokka,2011,Elektrik,SUV,0
Opel,Mokka,2011,Elektrik,Ticari,0
Opel,Mokka,2011,Elektrik,Coupe,0
Opel,Mokka,2012,Benzin,Sedan,151
Opel,Mokka,2012,Benzin,Hatchback,133
Opel,Mokka,2012,Benzin,SUV,141
Opel,Mokka,2012,Benzin,Ticari,146
Opel,Mokka,2012,Benzin,Coupe,150
Opel,Mokka,2012,Dizel,Sedan,122
Opel,Mokka,2012,Dizel,Hatchback,115
Opel,Mokka,2012,Dizel,SUV,110
Opel,Mokka,2012,Dizel,Ticari,120
Opel,Mokka,2012,Dizel,Coupe,107
Opel,Mokka,2012,LPG,Sedan,117
Opel,Mokka,2012,LPG,Hatchback,136
Opel,Mokka,2012,LPG,SUV,125
Opel,Mokka,2012,LPG,Ticari,118
Opel,Mokka,2012,LPG,Coupe,129
Opel,Mokka,2012,Hibrit,Sedan,68
Opel,Mokka,2012,Hibrit,Hatchback,83
Opel,Mokka,2012,Hibrit,SUV,78
Opel,Mokka,2012,Hibrit,Ticari,77
Opel,Mokka,2012,Hibrit,Coupe,77
Opel,Mokka,2012,Elektrik,Sedan,0
Opel,Mokka,2012,Elektrik,Hatchback,0
Opel,Mokka,2012,Elektrik,SUV,0
Opel,Mokka,2012,Elektrik,Ticari,0
Opel,Mokka,2012,Elektrik,Coupe,0
Opel,Mokka,2013,Benzin,Sedan,142
Opel,Mokka,2013,Benzin,Hatchback,146
Opel,Mokka,2013,Benzin,SUV,139
Opel,Mokka,2013,Benzin,Ticari,135
Opel,Mokka,2013,Benzin,Coupe,151
Opel,Mokka,2013,Dizel,Sedan,118
Opel,Mokka,2013,Dizel,Hatchback,124
Opel,Mokka,2013,Dizel,SUV,121
Opel,Mokka,2013,Dizel,Ticari,122
Opel,Mokka,2013,Dizel,Coupe,126
Opel,Mokka,2013,LPG,Sedan,131
Opel,Mokka,2013,LPG,Hatchback,118
Opel,Mokka,2013,LPG,SUV,135
Opel,Mokka,2013,LPG,Ticari,124
Opel,Mokka,2013,LPG,Coupe,136
Opel,Mokka,2013,Hibrit,Sedan,85
Opel,Mokka,2013,Hibrit,Hatchback,72
Opel,Mokka,2013,Hibrit,SUV,79
Opel,Mokka,2013,Hibrit,Ticari,69
Opel,Mokka,2013,Hibrit,Coupe,71
Opel,Mokka,2013,Elektrik,Sedan,0
Opel,Mokka,2013,Elektrik,Hatchback,0
Opel,Mokka,2013,Elektrik,SUV,0
Opel,Mokka,2013,Elektrik,Ticari,0
Opel,Mokka,2013,Elektrik,Coupe,0
Opel,Mokka,2014,Benzin,Sedan,149
Opel,Mokka,2014,Benzin,Hatchback,151
Opel,Mokka,2014,Benzin,SUV,153
Opel,Mokka,2014,Benzin,Ticari,137
Opel,Mokka,2014,Benzin,Coupe,141
Opel,Mokka,2014,Dizel,Sedan,114
Opel,Mokka,2014,Dizel,Hatchback,123
Opel,Mokka,2014,Dizel,SUV,129
Opel,Mokka,2014,Dizel,Ticari,129
Opel,Mokka,2014,Dizel,Coupe,110
Opel,Mokka,2014,LPG,Sedan,135
Opel,Mokka,2014,LPG,Hatchback,121
Opel,Mokka,2014,LPG,SUV,134
Opel,Mokka,2014,LPG,Ticari,121
Opel,Mokka,2014,LPG,Coupe,128
Opel,Mokka,2014,Hibrit,Sedan,70
Opel,Mokka,2014,Hibrit,Hatchback,80
Opel,Mokka,2014,Hibrit,SUV,70
Opel,Mokka,2014,Hibrit,Ticari,70
Opel,Mokka,2014,Hibrit,Coupe,80
Opel,Mokka,2014,Elektrik,Sedan,0
Opel,Mokka,2014,Elektrik,Hatchback,0
Opel,Mokka,2014,Elektrik,SUV,0
Opel,Mokka,2014,Elektrik,Ticari,0
Opel,Mokka,2014,Elektrik,Coupe,0
Opel,Mokka,2015,Benzin,Sedan,146
Opel,Mokka,2015,Benzin,Hatchback,136
Opel,Mokka,2015,Benzin,SUV,151
Opel,Mokka,2015,Benzin,Ticari,156
Opel,Mokka,2015,Benzin,Coupe,146
Opel,Mokka,2015,Dizel,Sedan,112
Opel,Mokka,2015,Dizel,Hatchback,127
Opel,Mokka,2015,Dizel,SUV,121
Opel,Mokka,2015,Dizel,Ticari,123
Opel,Mokka,2015,Dizel,Coupe,118
Opel,Mokka,2015,LPG,Sedan,134
Opel,Mokka,2015,LPG,Hatchback,141
Opel,Mokka,2015,LPG,SUV,133
Opel,Mokka,2015,LPG,Ticari,126
Opel,Mokka,2015,LPG,Coupe,127
Opel,Mokka,2015,Hibrit,Sedan,88
Opel,Mokka,2015,Hibrit,Hatchback,73
Opel,Mokka,2015,Hibrit,SUV,83
Opel,Mokka,2015,Hibrit,Ticari,83
Opel,Mokka,2015,Hibrit,Coupe,86
Opel,Mokka,2015,Elektrik,Sedan,0
Opel,Mokka,2015,Elektrik,Hatchback,0
Opel,Mokka,2015,Elektrik,SUV,0
Opel,Mokka,2015,Elektrik,Ticari,0
Opel,Mokka,2015,Elektrik,Coupe,0
Opel,Mokka,2016,Benzin,Sedan,151
Opel,Mokka,2016,Benzin,Hatchback,144
Opel,Mokka,2016,Benzin,SUV,151
